Date,PEP,KO
2005-06-01,3.4900274032751653,2.513404323147092
2005-06-02,3.4914346936750986,2.517656448252426
2005-06-03,3.4756694639520274,2.5052988199378587
2005-06-06,3.4713754974638333,2.4994030921417973
2005-06-07,3.473703852006304,2.5025816429806187
2005-06-08,3.470824021052922,2.4978095492579033
2005-06-09,3.471184513076256,2.4920985306939576
2005-06-10,3.4715445196354167,2.4989480532362682
2005-06-13,3.4724449759246507,2.497114283484205
2005-06-14,3.4720850565384436,2.5003206097727033
2005-06-15,3.4765750595704117,2.4982604012958727
2005-06-16,3.480867001041981,2.501463607911951
2005-06-17,3.4758579416622637,2.507611256963804
2005-06-20,3.4801528379602154,2.5044284148423013
2005-06-21,3.477828985914285,2.49917685212148
2005-06-22,3.4661264753581915,2.493436782504067
2005-06-23,3.4597680371923083,2.4851133373347385
2005-06-24,3.4487730082398387,2.4647063136783
2005-06-27,3.448956804335319,2.4677824410674654
2005-06-28,3.4590392404214607,2.480458689887616
2005-06-29,3.4517168928445323,2.4764852333645346
2005-06-30,3.442488199373111,2.4539860131161197
2005-07-01,3.434669433360391,2.4649438925223484
2005-07-05,3.435416939510864,2.469435253961384
2005-07-06,3.4171367949876226,2.458764902798676
2005-07-07,3.4209338853529467,2.4542254966785864
2005-07-08,3.435043133356432,2.4771878577635627
2005-07-11,3.4410036016690517,2.4781234962661616
2005-07-12,3.4548352167755274,2.4792919745187327
2005-07-13,3.4597680371923083,2.4818577191555113
2005-07-14,3.4701025282184883,2.4876638911936224
2005-07-15,3.470283513909779,2.4853456409671164
2005-07-18,3.455567444034326,2.4818577191555113
2005-07-19,3.471904752065065,2.491131734160331
2005-07-20,3.4548352167755274,2.491131734160331
2005-07-21,3.4562992558682004,2.5053393886804893
2005-07-22,3.4590392404214607,2.507157840098681
2005-07-25,3.4542853325173377,2.4984899063559296
2005-07-26,3.452450922935139,2.4994055986697363
2005-07-27,3.457578909744393,2.506703439960256
2005-07-28,3.4608608363783993,2.5153010061111307
2005-07-29,3.4535519241738015,2.501006846950582
2005-08-01,3.4550186853423783,2.5035169224041907
2005-08-02,3.459221099452653,2.5128193677938118
2005-08-03,3.456481613828115,2.521588539870357
2005-08-04,3.4566653820866926,2.514624897366754
2005-08-05,3.4509821420862883,2.5078387815428194
2005-08-08,3.441932397302201,2.4989478965067615
2005-08-09,3.4484040410947383,2.508746267321941
2005-08-10,3.450797386860121,2.504200814495678
2005-08-11,3.4568476732988818,2.5089729131696106
2005-08-12,3.4550186853423783,2.4968847765646394
2005-08-15,3.461225296589679,2.495967007776524
2005-08-16,3.458309431727035,2.4904390005195154
2005-08-17,3.4572133583599785,2.490669675331288
2005-08-18,3.4544686608690864,2.495736687050359
2005-08-19,3.4610427237777843,2.5153010061111307
2005-08-22,3.46304339652066,2.5125936694555313
2005-08-23,3.4604970821359053,2.5107852398166246
2005-08-24,3.4496943766797603,2.502604988783136
2005-08-25,3.453185742484575,2.502148514638453
2005-08-26,3.4495098074148043,2.4966551384149223
2005-08-29,3.458673922435462,2.506476356880314
2005-08-30,3.4584913634788728,2.4925155268509505
2005-08-31,3.4594040051162827,2.506476356880314
2005-09-01,3.461225296589679,2.503744990399393
2005-09-02,3.4557504171051923,2.504200814495678
2005-09-06,3.465582766742571,2.518225129873716
2005-09-07,3.4750054373098895,2.5211407280603044
2005-09-08,3.4688549130588884,2.5128193677938118
2005-09-09,3.47102954114786,2.507611256963804
2005-09-12,3.4746445480393806,2.5121418878894497
2005-09-13,3.475185183631863,2.505066822326417
2005-09-14,3.4732000421033833,2.501855074110242
2005-09-15,3.479324098596908,2.5043791577898427
2005-09-16,3.484874809676088,2.499093565984229
2005-09-19,3.4746445480393806,2.498171392163124
2005-09-20,3.4632138327649495,2.487506321757328
2005-09-21,3.4488780040776867,2.472238805725079
2005-09-22,3.45128176741172,2.4715286669999954
2005-09-23,3.457907683646024,2.474602700739966
2005-09-26,3.4549677754362427,2.4750748099219546
2005-09-27,3.4688549130588884,2.474130207897779
2005-09-28,3.4679475294843076,2.4868063912500005
2005-09-29,3.493763807805925,2.4921576275574027
2005-09-30,3.4974739467272955,2.4942433469104865
2005-10-03,3.4939410253598284,2.4947065909454516
2005-10-04,3.4942953662772696,2.490764253217492
2005-10-05,3.506951000891815,2.4809579638119788
2005-10-06,3.5192761680316633,2.48306754715874
2005-10-07,3.510786652563241,2.471054316212406
2005-10-10,3.5078242612802564,2.465827547038863
2005-10-11,3.5048528388818,2.4581760639700034
2005-10-12,3.5149540616017974,2.459615071578939
2005-10-13,3.510786652563241,2.459615071578939
2005-10-14,3.511482124239241,2.46796909587952
2005-10-17,3.5158203641398322,2.468444508095222
2005-10-18,3.525468272896651,2.4603337181491085
2005-10-19,3.522205327802774,2.4615303973021248
2005-10-20,3.5142607740829637,2.4686820083144507
2005-10-21,3.5128725279932103,2.464636083321077
2005-10-24,3.5192761680316633,2.4757829169503127
2005-10-25,3.5199666658415816,2.47719674756617
2005-10-26,3.512177681568626,2.4743666830124056
2005-10-27,3.5246110785007922,2.4698686640513725
2005-10-28,3.534175394729503,2.4858731288805602
2005-10-31,3.53841594629733,2.484705006814362
2005-11-01,3.5295751809534517,2.481661679436232
2005-11-02,3.536551887736549,2.4793144318790192
2005-11-03,3.5379081128446965,2.4800189053142834
2005-11-04,3.5302582709481047,2.4734218134912234
2005-11-07,3.5295751809534517,2.4760178790559357
2005-11-08,3.525125146300182,2.4696316876177997
2005-11-09,3.525125146300182,2.4705799821682968
2005-11-10,3.535194599255231,2.478608901986633
2005-11-11,3.531963064731429,2.4842375824251026
2005-11-14,3.5302582709481047,2.4800189053142834
2005-11-15,3.531963064731429,2.47719674756617
2005-11-16,3.5316224946526638,2.4696316876177997
2005-11-17,3.524095959140678,2.4632037195241505
2005-11-18,3.5288915121145217,2.471054316212406
2005-11-21,3.526839378847964,2.4698686640513725
2005-11-22,3.5433125984018834,2.4743666830124056
2005-11-23,3.5471793468300867,2.481661679436232
2005-11-25,3.552200128370104,2.4851721333683754
2005-11-28,3.54751455074207,2.484705006814362
2005-11-29,3.5500274703349173,2.497563251771274
2005-11-30,3.5404448157098862,2.4891655781212885
2005-12-01,3.5515318683542563,2.492673255321558
2005-12-02,3.552200128370104,2.492206227968149
2005-12-05,3.5515318683542563,2.488228179195133
2005-12-06,3.549023060142441,2.485646347940526
2005-12-07,3.5451469318897617,2.4776208835096574
2005-12-08,3.5426103324287483,2.4700095968435645
2005-12-09,3.5414249404004012,2.4611351086365794
2005-12-12,3.546665610923443,2.4524252612464794
2005-12-13,3.5409162004427635,2.4477966302214407
2005-12-14,3.545652864276901,2.4509654211851055
2005-12-15,3.5515430279158564,2.4526673349052825
2005-12-16,3.55522761879424,2.4538819075789147
2005-12-19,3.550535539865707,2.458964585346506
2005-12-20,3.5443019297908673,2.4541244484941287
2005-12-21,3.545484248587098,2.4538819075789147
2005-12-22,3.5451469318897617,2.4555789509631425
2005-12-23,3.544977680225623,2.4524252612464794
2005-12-27,3.544639972252792,2.4480410636714454
2005-12-28,3.5470026356294664,2.443392959173955
2005-12-29,3.550535539865707,2.438969144330743
2005-12-30,3.5427798748412487,2.431800535127235
2006-01-03,3.554224274410836,2.44633125144561
2006-01-04,3.553721678610328,2.444373239181619
2006-01-05,3.547844590979771,2.4492607707295844
2006-01-06,3.5515430279158564,2.4587231340862257
2006-01-09,3.546496616124881,2.4635417666955464
2006-01-10,3.5431185424594362,2.4645020967190505
2006-01-11,3.5390491570582023,2.464982402547587
2006-01-12,3.5387093298681918,2.459447313041283
2006-01-13,3.5363269672699764,2.456305082509769
2006-01-17,3.5317167990941436,2.449504187906075
2006-01-18,3.531031801496555,2.444373239181619
2006-01-19,3.530003759872062,2.4470642917883034
2006-01-20,3.5118389566325687,2.426327374240308
2006-01-23,3.5156727249212807,2.436502958970418
2006-01-24,3.5250198822375443,2.44633125144561
2006-01-25,3.5181044052959707,2.4521817329921802
2006-01-26,3.513931274178713,2.4604124771323668
2006-01-27,3.5277726480433484,2.4721560626804178
2006-01-30,3.5181044052959707,2.4669001894083875
2006-01-31,3.5100914951307716,2.4579988385176628
2006-02-01,3.511664655247957,2.4608942623508963
2006-02-02,3.5148025488832064,2.4543670944722575
2006-02-03,3.5128858332081894,2.445841735807212
2006-02-06,3.502895000502434,2.447308821772236
2006-02-07,3.504479628374533,2.449504187906075
2006-02-08,3.5118389566325687,2.4543670944722575
2006-02-09,3.519318088165904,2.4487729345788134
2006-02-10,3.5231221062687172,2.4526673349052825
2006-02-13,3.517410016228009,2.4424115514287084
2006-02-14,3.5234681711738016,2.457031259207637
2006-02-15,3.5222589544996885,2.457031259207637
2006-02-16,3.5363269672699764,2.463060524571613
2006-02-17,3.540068278290614,2.4678581904212167
2006-02-21,3.5387093298681918,2.469292625728009
2006-02-22,3.5414249404004012,2.4747734757010145
2006-02-23,3.552549283361736,2.4735847524768015
2006-02-24,3.550535539865707,2.478331430431386
2006-02-27,3.5500316340924325,2.485410301391877
2006-02-28,3.5432872265414153,2.4721560626804178
2006-03-01,3.545652864276901,2.4802246093209983
2006-03-02,3.5461593108084095,2.4707255706325304
2006-03-03,3.549527035759636,2.4680972038570195
2006-03-06,3.5528845497984225,2.4716791908922833
2006-03-07,3.554224274410836,2.4680972038570195
2006-03-08,3.559587653536825,2.478331430431386
2006-03-09,3.5625924613408566,2.4823493634245715
2006-03-10,3.568242496855884,2.4910379808960275
2006-03-13,3.570725179512957,2.4917441129472637
2006-03-14,3.5697330823295563,2.498779868346602
2006-03-15,3.5635918807096356,2.4973770171902703
2006-03-16,3.5609242866421362,2.4964404528787223
2006-03-17,3.5635918807096356,2.498779868346602
2006-03-20,3.5602559764975132,2.501113823720694
2006-03-21,3.554727817385112,2.497844617588392
2006-03-22,3.559587653536825,2.4983122346823645
2006-03-23,3.547986238736516,2.4898595104813976
2006-03-24,3.5515309930892562,2.4957369229007598
2006-03-27,3.54561566560949,2.489387843943026
2006-03-28,3.5362479831940026,2.483947270205397
2006-03-29,3.5357343790059614,2.483947270205397
2006-03-30,3.530585563928022,2.4829981168471575
2006-03-31,3.5250638091434046,2.477044969372208
2006-04-03,3.5261009793261553,2.477044969372208
2006-04-04,3.525409427468637,2.4820479820404877
2006-04-05,3.526792389715846,2.478953694476067
2006-04-06,3.5290354223505926,2.4727367291901765
2006-04-07,3.5252365770759493,2.4645477612398308
2006-04-10,3.530241059680804,2.4676872813998605
2006-04-11,3.525409427468637,2.463095858186942
2006-04-12,3.526619329552445,2.4596994293051404
2006-04-13,3.526446463808738,2.4623688715331595
2006-04-17,3.5181182067099144,2.457022923797942
2006-04-18,3.530069266058284,2.4633377989870198
2006-04-19,3.530069266058284,2.4727367291901765
2006-04-20,3.5165481495050925,2.4756108704341253
2006-04-21,3.5148014138698493,2.4765674587126845
2006-04-24,3.5160248912181613,2.469613934313042
2006-04-25,3.520032606990034,2.4645477612398308
2006-04-26,3.5262737925907444,2.4734560594085866
2006-04-27,3.530069266058284,2.4813348079715967
2006-04-28,3.532820225420899,2.4791921490453865
2006-05-01,3.53161724905577,2.479430386949157
2006-05-02,3.5278279936069454,2.485843275505884
2006-05-03,3.5364192740856786,2.4782380694192847
2006-05-04,3.541368684411099,2.4820479820404877
2006-05-05,3.548831754857345,2.4969087268915056
2006-05-08,3.544088445813671,2.5122435816710014
2006-05-09,3.5408575936025324,2.519136913407095
2006-05-10,3.5430694433156216,2.517073744773453
2006-05-11,3.534706823641915,2.5124743070024107
2006-05-12,3.5396645851404047,2.5078532282659456
2006-05-15,3.557747132796277,2.525300772632857
2006-05-16,3.5569095596989766,2.5230223488732815
2006-05-17,3.5567416343445037,2.516384972204406
2006-05-18,3.5405169424600698,2.516384972204406
2006-05-19,3.53898190991312,2.5186787821337204
2006-05-22,3.5503506578473987,2.5175325348644177
2006-05-23,3.558082183093374,2.517073744773453
2006-05-24,3.5685739420875944,2.5273465974112552
2006-05-25,3.5718818302892728,2.5350388076199923
2006-05-26,3.5735320547176217,2.5377394313359387
2006-05-30,3.5695679415138657,2.519136913407095
2006-05-31,3.570229415025498,2.5273465974112552
2006-06-01,3.5807591208498843,2.5248449226424365
2006-06-02,3.5736971843043226,2.524161942207327
2006-06-05,3.5584171211693683,2.513625668586901
2006-06-06,3.571221771089475,2.5152360911312286
2006-06-07,3.572548953410765,2.5124743070024107
2006-06-08,3.5697257767412003,2.5127047472296824
2006-06-09,3.5663938134862847,2.516384972204406
2006-06-12,3.5628837057799787,2.5108589624519695
2006-06-13,3.5505849308751185,2.5087636497191603
2006-06-14,3.548378904379745,2.506431011856201
2006-06-15,3.5521089388320393,2.511788779380333
2006-06-16,3.562548745716182,2.5157308651248433
2006-06-19,3.5559946071072925,2.509229525057874
2006-06-20,3.555657549028472,2.5061970984302504
2006-06-21,3.561040360541782,2.5110914783943543
2006-06-22,3.5678945817361303,2.507830703714183
2006-06-23,3.5590249829831673,2.5050283455488223
2006-06-26,3.559361016695233,2.5068978194393714
2006-06-27,3.5526171543838685,2.4993984707144397
2006-06-28,3.5492277075026335,2.4972787454386576
2006-06-29,3.5591932853867165,2.512253325171043
2006-06-30,3.56822764863696,2.51132401768653
2006-07-03,3.57205119846812,2.5194268625628258
2006-07-05,3.57205119846812,2.51132401768653
2006-07-06,3.5735437206321583,2.518504123864704
2006-07-07,3.575198472871288,2.5150361542729813
2006-07-10,3.5832706344175094,2.52540357927331
2006-07-11,3.5937165393902597,2.5295212631748387
2006-07-12,3.5857291245722256,2.5240273688579427
2006-07-13,3.6014792492100964,2.513181538073203
2006-07-14,3.5971200440812012,2.5026860311852213
2006-07-17,3.604856998788626,2.503857679219085
2006-07-18,3.6196794094826688,2.52356803244764
2006-07-19,3.6110995582154533,2.529749100626039
2006-07-20,3.6080631286667195,2.530205531296045
2006-07-21,3.61253455231809,2.5315734988126537
2006-07-24,3.621891952784119,2.5338482853244986
2006-07-25,3.611897294590754,2.539514332836434
2006-07-26,3.626301899648823,2.544024078919891
2006-07-27,3.6082234809499663,2.5408694835916017
2006-07-28,3.61841275144828,2.5455972412516896
2006-07-31,3.622365309213673,2.5451475591280732
2006-08-01,3.6190464855488393,2.5408694835916017
2006-08-02,3.619521190496633,2.5408694835916017
2006-08-03,3.6138087759941553,2.5343024710417534
2006-08-04,3.6190464855488393,2.5304337444672744
2006-08-07,3.618888064101128,2.524945256485439
2006-08-08,3.6261447250866543,2.5295212631748387
2006-08-09,3.6138087759941553,2.5281505595662357
2006-08-10,3.619521190496633,2.5315734988126537
2006-08-11,3.621576291306247,2.5283787855855633
2006-08-14,3.631318890330741,2.5336214557093872
2006-08-15,3.6256727483531397,2.541094900659213
2006-08-16,3.6209444651239515,2.541320792720654
2006-08-17,3.6109400788826624,2.5379311121264285
2006-08-18,3.61651046868912,2.5408694835916017
2006-08-21,3.6211021529331378,2.5381575692101053
2006-08-22,3.628028887288758,2.5431230954515156
2006-08-23,3.633193136194399,2.541094900659213
2006-08-24,3.634285120007803,2.545372762110982
2006-08-25,3.634908575799439,2.5455972412516896
2006-08-28,3.647604401414459,2.549856000944443
2006-08-29,3.659988626359588,2.5594276252155854
2006-08-30,3.657402226949241,2.5554318761129013
2006-08-31,3.651902643341571,2.5520902913056775
2006-09-01,3.6538921304850596,2.5578754962860044
2006-09-05,3.650676373326745,2.5558769582862593
2006-09-06,3.651138282495761,2.5496322524046904
2006-09-07,3.640143452410492,2.5449226047915077
2006-09-08,3.648054022386592,2.547392755788514
2006-09-11,3.6478989384111897,2.5462708996856978
2006-09-12,3.65528825882006,2.5514206917960007
2006-09-13,3.646662175049756,2.5545640961657172
2006-09-14,3.6452687862475415,2.55389044013495
2006-09-15,3.652677792012364,2.5543394710052274
2006-09-18,3.644183950369078,2.550745583824497
2006-09-19,3.6486711394901903,2.5493946696151157
2006-09-20,3.654060606208758,2.550970868839264
2006-09-21,3.6461978946327656,2.5453302692175
2006-09-22,3.6410771327082045,2.5405678712258393
2006-09-25,3.6532924584590276,2.5498449785536477
2006-09-26,3.658810075955902,2.555236039405129
2006-09-27,3.6661186230178893,2.556802917575584
2006-09-28,3.6568209051607354,2.562156771399932
2006-09-29,3.656208404373252,2.55613173068085
2006-10-02,3.641854417629148,2.5520943782917516
2006-10-03,3.6469714098691166,2.55344217225764
2006-10-04,3.6508300365376125,2.5588139271564945
2006-10-05,3.6488254089116166,2.559483538094778
2006-10-06,3.643252468956048,2.5579202667685816
2006-10-09,3.6323270456702215,2.5502954570177847
2006-10-10,3.6274505137876276,2.5421579586709018
2006-10-11,3.6345221837220523,2.5435186778426653
2006-10-12,3.6185796379105684,2.541930378967297
2006-10-13,3.612195329283827,2.5412494322689163
2006-10-16,3.6158712264457775,2.546461026996833
2006-10-17,3.6109132731367874,2.5360111385746764
2006-10-18,3.623974960254799,2.5398859957833513
2006-10-19,3.6181021313657142,2.5612661683507336
2006-10-20,3.6179428435824126,2.601419715464992
2006-10-23,3.6238162999378076,2.612693048555686
2006-10-24,3.6241328831779547,2.607391461296519
2006-10-25,3.631070860637436,2.610787974114582
2006-10-26,3.633895464176355,2.6097274913055646
2006-10-27,3.6294983058234345,2.6039833022999854
2006-10-30,3.6293410255850485,2.60163408212708
2006-10-31,3.6279232741853376,2.6007774012893066
2006-11-01,3.6265038144289856,2.5990641035336384
2006-11-02,3.6242912898170805,2.600563488021331
2006-11-03,3.6247655457778283,2.5960581465202885
2006-11-06,3.6253980116043865,2.6027021184544776
2006-11-07,3.62729270826577,2.6050492567108465
2006-11-08,3.6293410255850485,2.6041963442792313
2006-11-09,3.616030741953921,2.599278692165681
2006-11-10,3.613795411604722,2.595412733961509
2006-11-13,3.5954013105447733,2.594120586575489
2006-11-14,3.6039949696233173,2.597132648831275
2006-11-15,3.592629196344285,2.599278692165681
2006-11-16,3.6017320218930946,2.6097274913055646
2006-11-17,3.6094689280107244,2.6122698256291823
2006-11-20,3.6129951760473884,2.607603989396391
2006-11-21,3.6139547446185616,2.6065403339587006
2006-11-22,3.613635230638957,2.608878631576445
2006-11-24,3.6104324003501334,2.6050492567108465
2006-11-27,3.5968659982165065,2.597132648831275
2006-11-28,3.6020557772920627,2.5999216152036952
2006-11-29,3.612515406525141,2.6057272178949167
2006-11-30,3.6044791547608823,2.6097932169959472
2006-12-01,3.604318097109886,2.604225122629788
2006-12-04,3.6190568142875374,2.6097932169959472
2006-12-05,3.6393648359254,2.6344698677612555
2006-12-06,3.636856282385275,2.642355616472863
2006-12-07,3.6322940455589565,2.649358472838643
2006-12-08,3.629925995103326,2.6532505476392285
2006-12-11,3.621832805715425,2.651203848120722
2006-12-12,3.6232656276664787,2.653046697517594
2006-12-13,3.621832805715425,2.6518182844878813
2006-12-14,3.6176813354840007,2.6550889622348404
2006-12-15,3.623583606889323,2.653659331639443
2006-12-18,3.62675977848418,2.653046697517594
2006-12-19,3.630083992513792,2.650383899663737
2006-12-20,3.6304005191293447,2.649973976389098
2006-12-21,3.631820823288087,2.6481266655596354
2006-12-22,3.6272354012540897,2.642355616472863
2006-12-26,3.6231063455031878,2.6458631069853285
2006-12-27,3.6239016885734463,2.6487425902102313
2006-12-28,3.6296097229917414,2.645656662457698
2006-12-29,3.6184807986476857,2.639664363394142
2007-01-03,3.621195529136591,2.646480832660583
2007-01-04,3.628027367025704,2.6468919873010788
2007-01-05,3.624855530366122,2.6398716401993747
2007-01-08,3.627077257438139,2.646274650892265
2007-01-09,3.6311895790625788,2.647097974264211
2007-01-10,3.6437388711601764,2.6485368742960307
2007-01-11,3.6561329239888534,2.649769187598975
2007-01-12,3.6522755533763758,2.6458631069853285
2007-01-16,3.6545914252408123,2.6448323542567964
2007-01-17,3.656901749299631,2.6468919873010788
2007-01-18,3.655670556217082,2.6417347929908086
2007-01-19,3.654129133933088,2.6398716401993747
2007-01-22,3.6539745943065736,2.6350946009769904
2007-01-23,3.6544373518829345,2.636966667069189
2007-01-24,3.659974294478977,2.637174162501109
2007-01-25,3.6479391771151355,2.6332191607160134
2007-01-26,3.648404238886739,2.6309217723003213
2007-01-29,3.6507289840861525,2.628409539969025
2007-01-30,3.6582856220137177,2.6305035851082024
2007-01-31,3.6605874368231612,2.631966475817627
2007-02-01,3.662730870880533,2.6365509323829026
2007-02-02,3.657517171491578,2.639457315985776
2007-02-05,3.6542834522318173,2.632383846095351
2007-02-06,3.647473004368477,2.635510599617661
2007-02-07,3.649180118443564,2.6350946009769904
2007-02-08,3.630558037210886,2.631548382205161
2007-02-09,3.639990341338925,2.629457282608395
2007-02-12,3.637013088255058,2.6328013849832685
2007-02-13,3.6384245396522883,2.638835235077558
2007-02-14,3.6311895790625788,2.631966475817627
2007-02-15,3.6426471796558215,2.631339990627023
2007-02-16,3.651038845916805,2.6317570734588758
2007-02-20,3.650884224185289,2.629875701244436
2007-02-21,3.6572096061747064,2.625471028935816
2007-02-22,3.6516573908272454,2.6197791809975435
2007-02-23,3.6504193235315934,2.6189328372151675
2007-02-26,3.649024812042827,2.62861923140396
2007-02-27,3.621832805715425,2.600352573726199
2007-02-28,3.628027367025704,2.6065848074704387
2007-03-01,3.632451669295682,2.6031511573189983
2007-03-02,3.624538057100816,2.5895159124855196
2007-03-05,3.62199239280838,2.598194786084558
2007-03-06,3.6297676692016214,2.6119258688088522
2007-03-07,3.6264271748559778,2.60808287325618
2007-03-08,3.6311965501745433,2.6166031197800548
2007-03-09,3.6284964105427244,2.625471028935816
2007-03-12,3.6330978484937866,2.6334277776369452
2007-03-13,3.616980127672242,2.621808125957826
2007-03-14,3.625470360850487,2.6213833359618417
2007-03-15,3.630244392003932,2.6222330819606965
2007-03-16,3.6235543891941275,2.6249903156475107
2007-03-19,3.627860022610388,2.627529402892412
2007-03-20,3.6367323069780593,2.633637583862863
2007-03-21,3.648960002942575,2.6469878224722274
2007-03-22,3.64786873348067,2.646780325715056
2007-03-23,3.64755679434314,2.64262675348493
2007-03-26,3.644431241806187,2.644706441213505
2007-03-27,3.6296089134658067,2.642002566565195
2007-03-28,3.6286557481281996,2.6397088175070045
2007-03-29,3.6397245192916983,2.643874773217992
2007-03-30,3.6392521953701116,2.641585795062746
2007-04-02,3.6365742512103703,2.652360555828662
2007-04-03,3.6367323069780593,2.6620013227886528
2007-04-04,3.641923587007892,2.671548911149766
2007-04-05,3.6411390536529837,2.672761308140007
2007-04-09,3.630244392003932,2.6749803678512527
2007-04-10,3.6368899359414066,2.6840066027736063
2007-04-11,3.633731013677952,2.675181832697173
2007-04-12,3.648648602646794,2.6757861151469227
2007-04-13,3.6523822855187134,2.6800048524939437
2007-04-16,3.654863093191423,2.687793178286658
2007-04-17,3.6738881308669487,2.713324518644344
2007-04-18,3.675710426853239,2.7150687163196436
2007-04-19,3.6773776712815653,2.7168091207798266
2007-04-20,3.6867232577488087,2.7233576785886933
2007-04-23,3.6858225518960044,2.7148749404516717
2007-04-24,3.6831161319693533,2.716035960589632
2007-04-25,3.6916624051982283,2.716615618863491
2007-04-26,3.6831161319693533,2.723165502436774
2007-04-27,3.681307485873841,2.722781603139573
2007-04-30,3.678285626695217,2.7252755368207153
2007-05-01,3.6829653364796946,2.7336716796334777
2007-05-02,3.692259089794544,2.7351897834770846
2007-05-03,3.6965772773204337,2.738977271559508
2007-05-04,3.698209742243954,2.744631036875451
2007-05-07,3.699099742222428,2.752120089328949
2007-05-08,3.6941975670551663,2.741996561751168
2007-05-09,3.694495293302399,2.742750284455918
2007-05-10,3.6822123618297082,2.7308171127462972
2007-05-11,3.6889717655269347,2.7348101640240037
2007-05-14,3.6888219458990914,2.733100710906723
2007-05-15,3.6986548412456832,2.7304354563654236
2007-05-16,3.716144141942291,2.735759128107778
2007-05-17,3.7139562538634334,2.725467245460164
2007-05-18,3.7283072582080847,2.7336716796334777
2007-05-21,3.7218094264763457,2.719896111751182
2007-05-22,3.7165810529596355,2.711578287097711
2007-05-23,3.7168721900449184,2.7086603029364436
2007-05-24,3.713371728510808,2.7069053275396815
2007-05-25,3.718762471577571,2.719510577918264
2007-05-29,3.7138101312988963,2.7250841664489025
2007-05-30,3.7151235373795304,2.741619702432973
2007-05-31,3.711617497985765,2.7404878407474182
2007-06-01,3.7170176804477464,2.736896042814642
2007-06-04,3.7113243605601145,2.7344308957892145
2007-06-05,3.7011725486005096,2.727763390940863
2007-06-06,3.6984169192902345,2.7216285184164914
2007-06-07,3.687773629750205,2.7096338260633104
2007-06-08,3.691683993209484,2.7152622021601927
2007-06-11,3.6830900417557237,2.714487844565007
2007-06-12,3.6829385707818627,2.704951558625421
2007-06-13,3.6883762643332862,2.7159152954476484
2007-06-14,3.6958787133903983,2.7149410519814676
2007-06-15,3.6927349652556685,2.7201889804016868
2007-06-18,3.6913839066006204,2.7236730704989323
2007-06-19,3.6794493536325064,2.716499058434893
2007-06-20,3.675184805913963,2.7184431277246306
2007-06-21,3.6806645178753694,2.730028278538627
2007-06-22,3.6650607738416134,2.7209643978866787
2007-06-25,3.6618176899861155,2.723866338175265
2007-06-26,3.6619719040926224,2.727336726269592
2007-06-27,3.6698285888515905,2.736725170966259
2007-06-28,3.6710553960359205,2.7403422666535637
2007-06-29,3.6649063516150937,2.734243127691181
2007-07-02,3.671821665840938,2.739010311175181
2007-07-03,3.676252962909546,2.745458906269364
2007-07-05,3.6811196077956856,2.741101542598408
2007-07-06,3.6858117423246357,2.7397713378492297
2007-07-09,3.6832414897896033,2.7416712208618277
2007-07-10,3.6805127751998836,2.7302201354180884
2007-07-11,3.684149696642108,2.730028278538627
2007-07-12,3.696626108370405,2.7403422666535637
2007-07-13,3.695280394954232,2.749420873196392
2007-07-16,3.6973728506074477,2.7632582091590248
2007-07-17,3.688526627748395,2.750549925629667
2007-07-18,3.684451961682562,2.755427748357481
2007-07-19,3.6744217871294986,2.7604685763330576
2007-07-20,3.6621270739529908,2.751301615238282
2007-07-23,3.6913839066006204,2.759350371457942
2007-07-24,3.6864154644095306,2.751489495043247
2007-07-25,3.7170319594358077,2.7669646163272206
2007-07-26,3.6951311384857126,2.7469696912073065
2007-07-27,3.67731969073436,2.7336698205314724
2007-07-30,3.680968030291208,2.735770692267701
2007-07-31,3.6767099679241335,2.730412142012563
2007-08-01,3.688978345250658,2.7524289731349505
2007-08-02,3.694682097581462,2.759723567372554
2007-08-03,3.6895801591853465,2.75261639804315
2007-08-06,3.7198096066711006,2.770290051798646
2007-08-07,3.729252312142965,2.774521857716776
2007-08-08,3.740467051999351,2.7999040788919816
2007-08-09,3.7196630423082544,2.7997244992331876
2007-08-10,3.7116017431019253,2.784024986469999
2007-08-13,3.713512983672021,2.7756231162247826
2007-08-14,3.699907460352348,2.7686285667745505
2007-08-15,3.702583644224046,2.762886209903066
2007-08-16,3.717763438393312,2.758231519466722
2007-08-17,3.7324278616468503,2.7743381371656874
2007-08-20,3.721268068740726,2.7756231162247826
2007-08-21,3.718933137146864,2.7665944132961586
2007-08-22,3.724033346156808,2.7651124693528444
2007-08-23,3.7110127612234143,2.765669295985021
2007-08-24,3.7155672086649347,2.766039241629434
2007-08-27,3.7138066895807422,2.766224673016048
2007-08-28,3.705105003752321,2.7522411481128697
2007-08-29,3.7151271603621154,2.7569238007246497
2007-08-30,3.7102762324092975,2.7548658554185996
2007-08-31,3.7127783878346903,2.7619573528957266
2007-09-04,3.721268068740726,2.7728676330780857
2007-09-05,3.7169351550289433,2.7602826174920554
2007-09-06,3.726019507702745,2.778187775781849
2007-09-07,3.7175238109877604,2.7769063275357726
2007-09-10,3.724560049920308,2.776539134327179
2007-09-11,3.744946677364632,2.796316704990466
2007-09-12,3.740787445820248,2.805673225458618
2007-09-13,3.745089492608563,2.8062101723330923
2007-09-14,3.7405000198096383,2.815651551381721
2007-09-17,3.7439442329656467,2.795593512683432
2007-09-18,3.7592987674655767,2.8158293212540095
2007-09-19,3.7625381788279064,2.819544629162378
